Column1.facilityId,Column1.facilityName,Column1.zipCode,Column1.prefName,Column1.facilityAddr,Column1.facilityTel,Column1.latitude,Column1.longitude,Column1.submitDate,Column1.facilityType,Column1.ansType,Column1.localGovCode,Column1.cityName,Column1.facilityCode
10101330,医療法人　新さっぽろ脳神経外科病院,〒004-0031,北海道,札幌市厚別区上野幌１条２丁目１番１０号,0118912500,43.0227381,141.4690004,2021-12-29,入院,通常,011002,札幌市,0110317591
10101331,医療法人社団　豊志会肛門科なかやま病院,〒004-0054,北海道,札幌市厚別区厚別中央４条４丁目２番８号,0118945555,43.0435087,141.4645576,2021-12-29,入院,通常,011002,札幌市,0110317526
10101332,医療法人社団　翔嶺館　新札幌聖陵ホスピタル,〒004-0004,北海道,札幌市厚別区厚別東４条２丁目１番３０号,0118982151,43.0447647,141.4803126,2021-12-29,入院,通常,011002,札幌市,0110511383
10101333,医療法人　潤和会　札幌ひばりが丘病院,〒004-0053,北海道,札幌市厚別区厚別中央３条２丁目１２番１号,0118947070,43.0355947,141.4607551,2021-12-29,入院,通常,011002,札幌市,0110316676
10101334,医療法人社団明日佳　桜台明日佳病院,〒004-0065,北海道,札幌市厚別区厚別西５条５丁目１番１号,0118948181,43.0546166,141.4645276,2021-12-29,入院,通常,011002,札幌市,0110511532
10101335,医療法人徳洲会　札幌徳洲会病院,〒004-0041,北海道,札幌市厚別区大谷地東１丁目１番１号,0118901110,43.0292353,141.4479318,2021-12-29,入院,通常,011002,札幌市,0110514007
10101336,新札幌循環器病院,〒004-0052,北海道,札幌市厚別区厚別中央２条４丁目９番２５号,0118921556,43.0376989,141.4689946,2021-12-29,入院,通常,011002,札幌市,0110316197
10101337,医療法人　徹仁会　厚別耳鼻咽喉科病院,〒004-0065,北海道,札幌市厚別区厚別西５条１丁目１６番２２号,0118947003,43.0521381,141.4529681,2021-12-29,入院,通常,011002,札幌市,0110318169
10101338,独立行政法人地域医療機能推進機構　札幌北辰病院,〒004-8618,北海道,札幌市厚別区厚別中央２条６丁目２番１号,0118933000,43.0417854,141.473877,2021-12-29,入院,通常,011002,札幌市,0110317120
10101339,医療法人豊和会　新札幌豊和会病院,〒004-0041,北海道,札幌市厚別区大谷地東２丁目５番１２号,0118937000,43.0290491,141.453433,2021-12-29,入院,制限,011002,札幌市,0110514650
10101340,医療法人　重仁会　大谷地病院,〒004-0041,北海道,札幌市厚別区大谷地東５丁目７番１０号,0118913737,43.0227198,141.458319,2021-12-29,入院,通常,011002,札幌市,0110313855
10101341,勇気会医療法人　北央病院,〒004-0021,北海道,札幌市厚別区青葉町１１丁目２番１０号,0118928531,43.0374284,141.4810499,2021-12-29,入院,通常,011002,札幌市,0110318649
10101342,医療法人　新札幌整形外科病院,〒004-0022,北海道,札幌市厚別区厚別南２丁目２番３２号,0118931161,43.0316354,141.4664709,2021-12-29,入院,通常,011002,札幌市,0110316403
10101352,社会医療法人　アルデバラン　手稲いなづみ病院,〒006-0813,北海道,札幌市手稲区前田３条４丁目２番６号,0116852200,43.1155311,141.2619738,2021-12-29,入院,通常,011002,札幌市,0110417821
10101353,札幌田中病院,〒006-0004,北海道,札幌市手稲区西宮の沢４条４丁目２番１号,0116832888,43.1008674,141.2562911,2021-12-29,入院,通常,011002,札幌市,0110418845
10101354,医療法人　福和会　札幌立花病院,〒006-0841,北海道,札幌市手稲区曙１１条２丁目３番１２号,0116838718,43.1456027,141.2333098,2021-12-29,入院,未回答,011002,札幌市,0110413994
10101355,医療法人　秀友会　札幌秀友会病院,〒006-0805,北海道,札幌市手稲区新発寒５条６丁目２番１号,0116853333,43.1168005,141.2684337,2021-12-29,入院,通常,011002,札幌市,0110414968
10101356,医療法人　札幌緑誠病院,〒006-0004,北海道,札幌市手稲区西宮の沢４条４丁目１８番１１号,0116831199,43.1046219,141.2575317,2021-12-29,入院,通常,011002,札幌市,0110415825
10101357,医療法人　勉仁会　中垣病院,〒006-0041,北海道,札幌市手稲区金山１条２丁目１番６号,0116823011,43.1300183,141.2072823,2021-12-29,入院,通常,011002,札幌市,0110413523
10101358,医療法人　札幌宮の沢病院,〒006-0001,北海道,札幌市手稲区西宮の沢１条４丁目１４番３５号,0116853838,43.1075112,141.263393,2021-12-29,入院,通常,011002,札幌市,0110415353
10101359,北海道立子ども総合医療・療育センター,〒006-0041,北海道,札幌市手稲区金山１条１丁目２４０番６,0116915696,43.1292858,141.2101714,2021-12-29,入院,通常,011002,札幌市,0110417482
10101360,手稲渓仁会病院,〒006-8555,北海道,札幌市手稲区前田１条１２丁目１番４０号,0116818111,43.1222053,141.2432547,2021-12-29,入院,制限,011002,札幌市,0110414315
10101361,医療法人　北武会　北都病院,〒006-0860,北海道,札幌市手稲区手稲山口５５０番２,0116836667,43.1415724,141.2103258,2021-12-29,入院,未回答,011002,札幌市,0110416120
10101362,医療法人社団明生会　イムス札幌内科リハビリテーション病院,〒006-0049,北海道,札幌市手稲区手稲金山１２４番地,0116812105,43.1215747,141.1957221,2021-12-29,入院,未回答,011002,札幌市,0110412467
10101363,社会医療法人延山会西成病院,〒006-0832,北海道,札幌市手稲区曙２条２丁目２番２７号,0116819321,43.1270682,141.2379541,2021-12-29,入院,停止,011002,札幌市,0110415098
10101375,社会医療法人　蘭友会　札幌里塚病院,〒004-0811,北海道,札幌市清田区美しが丘１条６丁目１番５号,0118831200,42.982541,141.4594592,2021-12-29,入院,通常,011002,札幌市,0110316387
10101376,医療法人社団　エス・エス・ジェイ　札幌整形循環器病院,〒004-0861,北海道,札幌市清田区北野１条２丁目１１番３０号,0118811100,43.0068429,141.4311386,2021-12-29,入院,通常,011002,札幌市,0110316213
10101377,社会医療法人　札幌清田整形外科病院,〒004-0841,北海道,札幌市清田区清田１条４丁目１番５０号,0118812222,42.9995518,141.4402251,2021-12-29,入院,未回答,011002,札幌市,0110317013
10101378,医療法人　札幌平岡病院,〒004-0872,北海道,札幌市清田区平岡２条１丁目１５番２０号,0118813711,43.0007249,141.4474142,2021-12-29,入院,未回答,011002,札幌市,0110319928
10101379,社会医療法人　札幌清田病院,〒004-0831,北海道,札幌市清田区真栄１条１丁目１番１号,0118836111,42.9991256,141.4391841,2021-12-29,入院,通常,011002,札幌市,0110317658
10101380,医療法人　尚仁会　真栄病院,〒004-0839,北海道,札幌市清田区真栄３３１番地,0118831122,42.9785576,141.4440263,2021-12-29,入院,設置なし,011002,札幌市,0110314705
10101381,医療法人北武会　美しが丘病院,〒004-0839,北海道,札幌市清田区真栄６１番１,0118838881,42.9935624,141.4376236,2021-12-29,入院,未回答,011002,札幌市,0110513892
10101382,北海道医療生協　札幌緑愛病院,〒004-0861,北海道,札幌市清田区北野１条１丁目６番３０号,0118830121,43.0090278,141.4267144,2021-12-29,入院,通常,011002,札幌市,0110314887
10101844,医療法人徳洲会　札幌南徳洲会病院,〒004-0875,北海道,札幌市清田区平岡５条１丁目５番１号,0118830602,43.0088359,141.4512303,2021-12-29,入院,通常,011002,札幌市,0110516234
30100001,医療法人社団　慈藻会　平松記念病院,〒064-8536,北海道,札幌市中央区南２２条西１４丁目１番２０号,0115610708,43.0300058,141.3390732,2021-12-29,入院,通常,011002,札幌市,0110112745
30100002,医療法人　北仁会　旭山病院,〒064-0946,北海道,札幌市中央区双子山４丁目３番３３号,0116417755,43.0417113,141.3118487,2021-12-29,入院,未回答,011002,札幌市,0110113537
30100003,医療法人社団　健心会　桑園病院,〒060-0012,北海道,札幌市中央区北１２条西１５丁目１番３０号,0117162497,43.0728304,141.3300983,2021-12-29,入院,通常,011002,札幌市,0110116407
30100004,医療法人社団　心優会　中江病院,〒001-0022,北海道,札幌市北区北２２条西７丁目２番１号,0117167181,43.0876616,141.3395397,2021-12-29,入院,通常,011002,札幌市,0110210028
30100005,医療法人　啓生会病院,〒065-0027,北海道,札幌市東区北２７条東２０丁目５番２５号,0117819321,43.0997599,141.382147,2021-12-29,入院,未回答,011002,札幌市,0110211562
30100006,特定医療法人　朋友会　石金病院,〒001-0930,北海道,札幌市北区新川７１４番地２,0117624111,43.1200361,141.2989387,2021-12-29,入院,未回答,011002,札幌市,0110213592
30100007,医療法人　研成会　札幌鈴木病院,〒001-0903,北海道,札幌市北区新琴似３条１丁目１番２７号,0117095511,43.1046689,141.330168,2021-12-29,入院,設置なし,011002,札幌市,0110214343
30100008,医療法人社団　五稜会病院,〒002-8029,北海道,札幌市北区篠路９条６丁目２番３号,0117715660,43.1550679,141.3638064,2021-12-29,入院,通常,011002,札幌市,0110215324
30100009,医療法人社団　大藏会　札幌佐藤病院,〒007-0862,北海道,札幌市東区伏古２条４丁目１０番１５号,0117815511,43.0829021,141.3921927,2021-12-29,入院,通常,011002,札幌市,0110215431
30100010,医療法人社団　栄杜会　小原病院,〒002-0859,北海道,札幌市北区屯田９条１２丁目５番１号,0117710881,43.1443959,141.3169739,2021-12-29,入院,未回答,011002,札幌市,0110215621
30100011,長野病院,〒003-0013,北海道,札幌市白石区中央３条５丁目４番３０号,0118611037,43.0604618,141.4027617,2021-12-29,入院,未回答,011002,札幌市,0110312733
30100012,医療法人社団　図南会　あしりべつ病院,〒004-0841,北海道,札幌市清田区清田１条４丁目４番３５号,0118812626,43.0004191,141.4420316,2021-12-29,入院,通常,011002,札幌市,0110313061
30100013,医療法人　広誠会　北ノ沢病院,〒005-0832,北海道,札幌市南区北ノ沢１７３２番地,0115717011,43.0076071,141.3139133,2021-12-29,入院,通常,011002,札幌市,0110313616
30100014,ときわ病院,〒005-0853,北海道,札幌市南区常盤３条１丁目６番１号,0115914711,42.9434634,141.3447206,2021-12-29,入院,通常,011002,札幌市,0110314796
30100015,社会医療法人共栄会　札幌トロイカ病院,〒003-0869,北海道,札幌市白石区川下５７７番地８,0118731221,43.0680026,141.4450668,2021-12-29,入院,制限,011002,札幌市,0110317609
30100016,医療法人社団　五風会　さっぽろ　香雪病院,〒004-0839,北海道,札幌市清田区真栄３１９番地,0118846878,42.9765834,141.4446661,2021-12-29,入院,通常,011002,札幌市,0110318300
30100017,医療法人社団　林下病院,〒005-0004,北海道,札幌市南区澄川４条５丁目９番３８号,0118216155,43.011211,141.3674569,2021-12-29,入院,通常,011002,札幌市,0110318839
30100018,医療法人社団　幸仁会　札幌ロイヤル病院,〒003-0875,北海道,札幌市白石区米里５条１丁目３番３０号,0118720121,43.0855354,141.4291865,2021-12-29,入院,未回答,011002,札幌市,0110318870
30100019,医療法人社団　高台病院,〒062-0937,北海道,札幌市豊平区平岸７条１２丁目１ー３９,0118318161,43.0275716,141.3822407,2021-12-29,入院,通常,011002,札幌市,0110319704
30100020,医療法人社団　慶愛会　札幌花園病院,〒064-0915,北海道,札幌市中央区南１５条西１５丁目１番３０号,0115616131,43.039184,141.3352418,2021-12-29,入院,通常,011002,札幌市,0110410867
30100021,緑ケ丘療育園,〒063-0003,北海道,札幌市西区山ノ手３条１２丁目３番１２号,0116119301,43.0634952,141.2874168,2021-12-29,入院,通常,011002,札幌市,0110412814
30100022,医療法人澤山会　手稲病院,〒006-0816,北海道,札幌市手稲区前田６条１３丁目８番１５号,0116831111,43.1294353,141.2513494,2021-12-29,入院,通常,011002,札幌市,0110414794
30100023,札幌グリーン病院,〒006-0005,北海道,札幌市手稲区西宮の沢５条１丁目１３番１５号,0116622338,43.0947355,141.259749,2021-12-29,入院,通常,011002,札幌市,0110414943
30100024,医療法人　札幌西の峰病院,〒063-0022,北海道,札幌市西区平和２条５丁目１０番１号,0116618060,43.0559467,141.2561714,2021-12-29,入院,通常,011002,札幌市,0110415239
30100800,華岡青洲記念病院,〒062-0003,北海道,札幌市豊平区美園３条５丁目３番１号,0113505858,43.0410797,141.3872481,2021-12-29,入院,通常,011002,札幌市,0110515830
10101001,市立函館恵山病院,〒041-0525,北海道,函館市日ノ浜町１５番地１,0138852001,41.7749432,141.0973756,2021-12-29,入院,通常,012025,函館市,0111417382
10101002,医療法人社団　玄心会　吉田眼科病院,〒041-0851,北海道,函館市本通２丁目３１－８,0138538311,41.7987606,140.7709912,2021-12-29,入院,通常,012025,函館市,0111416939
10101003,市立函館病院,〒041-8680,北海道,函館市港町１丁目１０番１号,0138432000,41.8053195,140.7294512,2021-12-29,入院,通常,012025,函館市,0111416756
10101004,社会福祉法人　北海道社会事業協会函館病院,〒042-0935,北海道,函館市駒場町４番６号,0138535511,41.7844607,140.7708169,2021-12-29,入院,通常,012025,函館市,0111417655
10101005,医療法人　同仁会　函館記念病院,〒041-0813,北海道,函館市亀田本町３６番１号,0138420171,41.8073347,140.7359753,2021-12-29,入院,通常,012025,函館市,0111411005
10101006,医療法人亀田病院亀田花園病院,〒041-0843,北海道,函館市花園町２４番５号,0138522521,41.792509,140.7785776,2021-12-29,入院,通常,012025,函館市,0111418828
10101007,医療法人社団健和会函館おおむら整形外科病院,〒041-0802,北海道,函館市石川町１２５番地１,0138473300,41.8327355,140.7458671,2021-12-29,入院,通常,012025,函館市,0111418307
